Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
335,518,394,579,600,579,325,731,668,700,257,792,737,731,462,944,548,914,480,1219,565,1219,480,1249,548,1249,761,1
335,518,394,579,600,579,325,731,668,700,257,792,737,731,462,914,548,914,480,1219,548,1188,497,1340,565,1371,731,1
335,518,394,579,600,579,325,731,668,700,257,792,737,731,462,944,548,914,462,1219,565,1219,462,1310,565,1401,761,1
335,518,394,579,600,579,342,731,668,700,274,761,720,731,462,944,548,914,462,1219,565,1219,462,1280,565,1401,761,1
365,548,394,579,600,579,342,731,668,700,274,761,702,700,462,914,548,914,462,1158,565,1219,462,1280,548,1280,731,1
365,548,394,579,600,579,342,731,668,700,291,761,702,731,462,944,548,914,462,1219,565,1249,480,1401,548,1432,761,1
365,548,394,579,600,579,342,731,668,700,291,761,685,731,462,914,548,914,462,1188,548,1005,462,1280,548,1249,761,1
365,518,394,579,600,579,360,731,651,700,308,761,668,731,462,914,548,914,462,1219,565,1188,462,1280,565,1401,761,1
365,548,394,579,600,579,360,731,668,731,325,761,651,731,462,944,548,914,462,1219,565,1219,462,1280,565,1401,761,1
365,548,394,579,600,579,360,731,668,761,325,761,651,761,462,944,548,944,462,1219,565,1219,480,1310,565,1401,761,1
365,548,394,579,600,579,360,731,651,761,325,761,651,792,462,944,548,944,462,1219,565,1249,480,1340,565,1401,761,1
365,548,377,609,600,579,360,731,651,761,325,761,634,761,462,975,548,944,462,1219,565,1249,480,1432,565,1401,761,1
365,548,377,579,600,579,360,731,651,761,342,761,634,761,462,975,548,975,480,1249,565,1219,480,1432,565,1401,761,1
365,518,377,579,600,579,360,731,634,731,325,792,634,761,462,944,548,914,462,1219,565,1219,480,1432,565,1401,761,1
365,548,377,579,600,579,360,731,634,700,325,792,634,761,462,944,548,944,462,1219,565,1219,480,1432,548,1401,761,1
548,700,411,761,600,761,377,914,634,944,360,1005,651,1005,462,1036,548,1066,462,1066,548,1097,480,1280,548,1310,914,1
548,731,411,761,600,761,377,914,634,944,360,1005,634,1005,462,1097,531,1097,462,1097,548,1127,480,1280,548,1310,944,1
579,731,411,792,600,792,377,944,634,944,377,1005,634,1036,462,1127,548,1127,497,1310,548,1340,497,1280,548,1310,975,1
579,761,411,792,600,792,377,944,634,975,377,1036,651,1036,462,1127,531,1127,480,1310,548,1340,497,1280,548,1310,975,1
609,761,411,822,600,822,377,944,634,975,377,1036,651,1066,462,1066,548,1066,462,1219,548,1249,480,1310,548,1340,944,1
609,792,411,822,600,822,377,1005,651,1005,360,1066,651,1066,462,1127,531,1158,462,1097,548,1219,480,1310,548,1310,975,1
609,792,411,822,600,822,377,975,651,1005,360,1066,668,1066,462,1097,548,1097,462,1219,531,1219,497,1310,548,1340,944,1
609,761,411,822,600,822,377,975,651,975,342,1036,685,1036,462,1158,531,1188,462,1219,531,1249,497,1310,548,1310,1005,1
579,761,411,792,600,792,377,914,651,914,325,1005,685,975,462,1066,548,1066,462,1188,548,1219,497,1310,548,1310,944,1
548,731,411,761,600,761,360,883,651,883,291,944,720,944,462,1005,548,1005,462,1158,548,1158,480,1310,548,1340,883,1
518,670,411,731,600,731,342,853,668,822,274,883,754,883,445,1005,548,975,462,1158,548,1127,480,1310,548,1310,853,0
457,640,411,670,600,670,342,792,685,792,257,822,771,822,445,944,548,944,462,1158,565,1127,480,1310,565,1280,822,0
426,609,411,640,600,670,360,761,685,761,257,761,788,761,445,914,548,914,462,1127,565,1097,462,1310,565,1280,792,0
396,579,411,640,600,640,360,731,685,731,257,731,788,731,445,914,548,883,462,1127,565,1066,480,1249,565,1249,761,0
396,548,411,609,600,609,360,731,685,700,257,700,788,700,445,914,548,883,462,1097,565,1066,480,1249,582,1280,761,0
365,548,411,609,600,609,360,700,685,700,274,670,771,670,445,883,548,883,462,944,565,1036,480,1188,582,1219,731,0
365,518,411,579,600,579,360,700,685,670,291,670,754,640,445,853,548,822,462,1005,565,1036,480,1188,565,1188,700,0
365,518,411,579,600,579,377,700,685,670,308,670,754,640,462,853,548,822,462,1005,565,1036,480,1158,565,1188,700,0
365,548,411,609,582,579,377,700,668,670,325,670,737,670,462,853,548,853,462,1005,565,1036,480,1158,565,1188,731,0
365,548,411,609,582,579,377,700,651,670,342,700,702,670,462,853,548,853,480,1005,582,1005,480,1158,565,1188,731,0
396,579,428,609,582,579,411,731,651,670,377,731,685,700,462,853,565,853,480,1036,582,1036,480,1219,565,1249,731,0
396,579,411,640,565,609,360,761,634,670,360,761,668,731,480,883,565,853,480,1036,582,1066,480,1219,565,1249,731,0
426,609,428,640,582,640,360,792,685,731,394,792,668,761,480,914,565,914,480,1066,582,1097,497,1219,565,1249,792,0
457,640,428,670,582,670,377,822,668,761,411,853,668,792,497,944,565,914,480,1097,582,1097,497,1249,565,1280,792,0
487,670,428,700,582,700,377,853,668,822,411,883,651,853,497,975,565,975,480,1127,582,1097,497,1280,582,1310,822,0
548,700,428,761,600,731,394,883,668,883,411,944,651,944,497,1005,582,1005,497,1158,600,1097,514,1310,565,1310,883,1
579,731,428,792,600,792,394,944,668,975,411,1005,668,1005,497,1066,565,1036,497,1158,582,1066,514,1310,565,1310,914,1
609,761,428,822,600,792,411,975,651,975,411,1036,668,1036,497,1127,565,1127,497,1127,582,1158,514,1310,565,1340,975,1
609,761,428,822,617,792,394,975,651,975,394,1036,668,1036,497,1127,565,1127,514,1340,565,1340,514,1310,565,1340,975,1
579,761,428,792,617,792,377,975,668,1005,360,1036,685,1036,497,1158,582,1158,497,1097,600,1188,514,1310,548,1340,975,1
548,731,428,761,617,761,377,914,668,944,360,975,685,1005,497,1127,582,1127,480,1097,565,1310,514,1310,565,1310,944,1
518,670,428,731,617,731,360,883,668,883,342,944,702,944,480,1066,565,1066,480,1066,600,1127,497,1280,565,1310,914,1
487,640,428,700,617,700,360,853,668,822,325,883,720,883,497,975,565,975,480,1036,582,1066,497,1280,582,1310,853,0
457,609,428,670,617,670,377,792,668,792,308,822,737,853,480,914,565,914,480,1127,582,1097,497,1280,600,1280,792,0
426,579,428,640,617,640,377,761,685,761,291,792,771,822,480,883,565,883,480,1066,582,1066,497,1249,600,1280,761,0
396,579,445,609,600,609,377,731,685,731,274,761,788,761,480,853,565,853,480,1036,582,1066,497,1219,600,1249,731,0
396,548,445,609,600,609,360,731,685,700,274,761,788,731,480,883,565,853,480,1036,582,1036,497,1219,600,1249,731,0
365,548,445,609,600,609,377,700,702,700,274,731,805,700,480,853,565,853,480,1036,582,1036,497,1188,600,1219,731,0
396,548,445,609,617,609,377,670,702,700,291,731,788,700,480,883,565,853,480,1036,582,1005,497,1188,600,1219,731,0
396,548,445,609,617,609,377,670,702,700,308,731,788,700,480,883,565,883,497,1066,582,1036,497,1188,600,1219,731,0
396,548,445,609,600,609,377,700,685,670,325,731,771,700,480,883,565,883,497,1097,582,1066,497,1249,600,1280,761,0
396,579,445,640,600,609,377,731,685,700,360,731,754,700,480,914,565,883,497,1097,582,1066,514,1249,582,1280,761,0
426,609,445,640,600,640,394,761,685,700,377,761,720,731,480,914,565,914,497,1097,600,1066,497,1249,600,1280,792,0
457,609,445,670,600,670,394,792,668,731,377,822,702,761,480,944,565,914,497,1066,600,1036,497,1249,600,1249,792,0
487,640,428,700,600,670,394,853,668,761,394,853,685,792,497,944,582,944,497,1127,582,1097,497,1280,582,1280,822,0
518,700,445,731,617,731,394,853,702,853,411,883,685,853,497,1005,582,975,497,1158,582,1127,514,1310,582,1310,853,0
548,731,445,761,617,761,394,914,685,883,428,944,668,914,480,1036,582,1036,497,1127,600,1097,514,1280,582,1310,914,1
579,761,445,792,617,792,411,944,668,944,428,975,651,975,497,1097,582,1066,531,1310,600,1127,531,1310,565,1310,944,1
579,761,445,822,617,822,411,975,668,1005,411,1036,651,1036,497,1097,582,1066,497,1219,582,1310,514,1310,582,1340,944,1
579,761,445,822,617,792,411,975,651,975,411,1036,651,1036,497,1066,582,1066,497,1219,582,1280,531,1310,582,1310,944,1
579,731,445,792,617,792,411,975,651,975,411,1036,668,1036,497,1127,582,1127,531,1340,582,1127,531,1310,582,1310,944,1
548,700,445,761,617,761,394,914,668,944,377,975,685,1005,497,1097,565,1097,497,1097,582,1097,514,1280,582,1310,944,1
518,670,445,731,617,731,394,853,685,914,360,944,702,944,497,1005,582,1005,497,1097,600,1097,514,1310,582,1310,853,0
457,609,445,670,617,670,377,822,685,822,342,914,720,914,497,944,582,944,497,1127,600,1127,497,1280,600,1280,822,0
426,609,445,640,634,670,377,792,685,761,325,822,737,853,480,914,582,914,497,1127,600,1097,497,1280,600,1280,792,0
396,579,428,640,617,640,377,761,685,731,291,792,754,822,480,883,582,883,497,1097,600,1097,497,1249,600,1249,761,0
396,548,445,609,617,609,377,731,702,731,291,761,788,792,497,883,582,883,497,1066,600,1066,497,1219,600,1249,731,0
396,548,445,609,600,609,394,670,702,700,274,731,788,761,497,853,582,853,497,1066,600,1066,514,1219,600,1219,731,0
365,548,445,609,617,609,377,700,720,700,274,700,805,700,497,853,582,853,497,1066,600,1066,497,1219,600,1219,731,0
365,548,445,609,617,609,377,670,702,670,377,731,805,700,497,853,582,853,497,1066,600,1066,514,1219,600,1219,731,0
396,548,462,609,617,609,377,700,720,670,308,670,805,670,497,853,582,853,497,1066,582,1036,514,1219,600,1219,731,0
396,579,462,609,617,609,377,700,702,700,325,700,788,670,497,883,582,883,497,1066,600,1066,514,1249,600,1249,731,0
426,579,445,640,617,609,394,731,685,700,342,700,771,670,497,883,582,883,497,1097,600,1066,514,1249,582,1280,761,0
426,609,462,640,600,640,394,731,668,700,360,731,754,700,497,914,582,883,497,1097,600,1066,514,1249,600,1249,761,0
457,640,462,670,600,670,394,761,668,731,377,761,720,731,497,914,582,914,497,1097,582,1066,514,1249,600,1249,792,0
487,670,462,700,600,700,394,792,651,792,411,822,702,792,497,944,582,944,497,1127,600,1127,514,1310,600,1310,822,0
548,700,462,731,617,731,394,853,668,822,428,883,685,853,497,975,582,975,497,1127,600,1066,514,1280,582,1310,853,0
579,731,445,761,600,761,394,883,702,883,428,914,685,883,514,1036,582,1036,497,1097,600,1097,514,1280,582,1310,914,1
579,761,445,792,617,792,411,914,685,944,428,975,668,944,497,1036,582,1036,497,1188,600,1158,531,1310,582,1310,914,1
609,761,445,822,617,822,428,975,668,975,428,1005,651,1005,497,1066,582,1066,497,1158,617,1188,531,1310,582,1310,944,1
609,761,445,792,617,792,428,975,651,975,428,1036,651,1036,497,1066,582,1066,497,1158,617,1188,531,1310,565,1310,944,1
579,761,445,792,634,792,411,975,651,1005,411,1036,651,1036,497,1066,582,1097,497,1097,600,1188,531,1310,565,1310,944,1
579,731,445,792,634,792,394,944,651,975,394,1005,651,1005,497,1066,582,1066,514,1097,617,1158,531,1310,565,1310,914,1
548,731,445,761,634,761,377,883,668,944,377,975,668,1005,497,1036,565,1066,497,1066,600,1127,531,1310,565,1310,914,1
548,700,445,761,634,761,377,853,685,944,377,944,685,975,497,1005,565,1005,497,1097,600,1097,531,1280,565,1310,883,1
518,700,445,731,634,731,377,853,685,883,360,914,702,944,497,1005,565,1005,497,1066,600,1097,514,1280,565,1280,883,1
518,700,445,731,634,731,360,853,685,853,342,914,720,944,497,1005,565,1005,497,1097,582,1127,514,1280,582,1310,883,1
518,700,462,731,617,731,394,792,685,853,342,883,737,914,497,975,565,1005,497,1097,582,1097,514,1280,565,1280,883,1
518,700,462,731,617,731,394,792,685,822,325,883,737,883,480,1005,565,1005,480,1036,582,1066,514,1280,582,1280,883,1
548,700,462,731,617,731,394,792,685,822,308,883,754,883,480,1005,565,1005,497,1188,565,1158,514,1310,582,1310,883,1
548,700,462,731,617,731,377,822,685,822,308,883,771,883,497,1036,565,1036,497,1188,565,1188,514,1310,582,1310,883,1
518,700,462,731,617,731,377,822,685,822,308,883,771,883,497,1005,565,1005,497,1158,565,1158,514,1280,582,1310,883,1
548,700,462,731,617,731,377,822,702,822,308,883,788,883,497,1005,565,1005,497,1127,582,1097,514,1280,582,1310,883,1
548,700,462,731,617,731,377,822,702,822,308,883,788,883,497,1036,565,1036,497,1097,582,1097,514,1280,565,1280,883,1
548,700,462,731,617,731,377,822,702,822,308,914,771,883,497,1005,565,1005,497,1127,582,1097,514,1280,565,1310,883,1
548,700,445,731,617,731,377,822,685,822,325,914,771,883,497,1005,565,1036,497,1127,582,1097,514,1280,565,1310,883,1
548,700,445,731,600,731,377,853,685,822,325,914,754,883,497,1036,565,1036,497,1097,582,1097,514,1280,565,1280,883,1
548,700,445,731,617,731,377,853,685,853,342,944,754,914,497,1036,565,1036,497,1097,582,1066,514,1280,565,1280,883,1
548,700,445,731,600,731,394,853,668,822,342,944,737,914,497,1036,565,1036,497,1127,582,1097,514,1280,565,1280,883,1
548,700,445,731,617,731,394,853,668,853,360,944,720,944,497,1036,565,1036,497,1127,582,1097,514,1280,565,1310,883,1
548,700,445,731,617,731,394,883,668,853,360,975,702,944,497,1036,565,1036,497,1066,582,1066,514,1280,565,1310,883,1
609,761,411,822,600,822,377,975,651,975,325,1036,685,1036,462,1066,548,1066,462,1219,548,1249,497,1340,548,1310,944,1
579,761,411,792,600,792,377,944,651,944,308,1005,702,1005,445,1036,548,1036,462,1188,548,1249,497,1340,548,1340,914,1
548,731,411,761,600,761,360,914,651,914,291,975,720,944,445,1036,548,1005,445,1127,548,1188,497,1310,548,1310,883,1
518,700,411,731,582,731,360,853,651,853,274,914,737,914,445,1005,548,1005,462,1188,548,1158,480,1310,548,1310,853,0
487,670,411,700,582,700,342,822,651,822,257,853,754,883,445,975,548,944,462,1158,548,1127,480,1310,548,1310,853,0
487,640,394,700,582,670,342,792,651,792,240,822,754,822,445,944,531,944,462,1158,548,1127,480,1280,565,1280,822,0
457,609,411,670,582,670,342,761,668,761,240,792,771,792,445,914,531,914,462,1127,565,1097,462,1280,565,1280,792,0
426,609,411,640,600,670,325,761,685,761,240,761,771,761,445,914,531,914,445,1097,548,1097,480,1249,548,1249,792,0
426,609,411,640,600,640,325,731,668,731,240,761,771,731,445,914,531,914,445,1097,548,1066,480,1280,548,1249,761,0
426,609,394,640,600,640,325,731,668,731,240,731,754,700,445,914,531,883,445,1066,548,1066,480,1249,548,1249,761,0
426,609,411,640,600,640,342,731,668,761,257,731,737,700,445,914,531,914,462,1097,548,1097,480,1249,548,1249,792,0
457,609,394,670,600,670,325,731,651,731,274,761,720,731,445,914,548,914,462,1127,548,1097,480,1249,548,1249,792,0
457,609,394,670,582,670,342,761,651,761,291,792,702,761,462,914,548,914,462,1127,548,1127,480,1280,548,1249,792,0
487,640,394,700,582,670,360,792,634,761,308,822,685,792,462,944,548,944,462,1158,548,1127,462,1280,548,1280,822,0
487,670,394,700,582,700,360,822,634,822,325,853,685,853,462,975,548,944,462,1097,548,1127,480,1280,548,1310,822,0
518,700,394,761,582,731,360,883,617,822,342,914,668,883,462,975,548,975,462,1127,548,1127,480,1310,548,1310,853,0
548,731,394,792,582,761,342,914,634,883,342,944,668,944,462,1036,548,1036,462,1127,548,1097,497,1310,531,1310,914,1
609,761,411,792,582,792,342,975,634,914,342,1005,668,975,462,1066,548,1066,462,1127,548,1127,480,1310,531,1340,944,1
609,761,411,822,582,822,360,1005,634,975,360,1036,651,1036,462,1097,531,1127,462,1097,548,1158,480,1310,548,1340,975,1
609,761,411,822,582,822,377,975,634,975,360,1036,651,1066,462,1127,531,1127,462,1127,548,1310,480,1310,531,1340,975,1
579,761,394,792,582,792,360,975,634,975,342,1036,668,1036,462,1127,531,1127,445,1097,548,1158,480,1310,531,1340,975,1
548,731,394,761,582,761,360,944,634,944,325,1005,668,1005,462,1036,548,1036,445,1158,565,1158,480,1310,531,1340,914,1
518,700,394,731,582,731,360,883,617,883,308,944,668,975,462,1005,548,1005,462,1188,548,1188,480,1310,548,1340,883,1
487,670,394,700,582,700,360,853,634,853,308,914,685,914,445,1005,548,1005,462,1188,548,1219,480,1280,548,1340,853,0
487,640,394,700,582,700,360,822,651,822,274,853,720,883,445,975,531,944,462,1158,548,1127,480,1280,548,1310,822,0
457,609,411,670,582,670,342,792,651,792,274,822,737,822,445,944,531,914,462,1066,548,1097,462,1249,565,1280,792,0
457,609,394,670,582,670,342,761,668,792,257,792,737,822,445,914,531,914,462,1005,548,1066,462,1219,565,1280,792,0
426,609,394,640,582,640,342,761,668,761,257,792,771,792,445,914,531,914,462,1097,565,1097,462,1249,565,1280,792,0
426,609,411,640,582,640,342,761,668,761,257,792,771,761,462,944,531,914,462,1127,565,1127,480,1249,565,1310,792,0
457,609,411,640,582,670,342,761,668,731,257,792,771,731,445,914,548,914,462,1127,565,1127,480,1249,565,1280,792,0
457,640,411,670,582,670,342,761,668,761,274,792,754,731,462,914,548,914,462,1127,565,1127,480,1280,565,1280,792,0
457,640,411,670,582,670,360,792,668,761,274,792,754,761,462,975,548,944,462,1097,548,1097,480,1280,565,1280,822,0
487,670,411,700,582,700,360,822,668,792,291,822,737,792,462,975,548,944,462,1127,565,1127,480,1280,565,1280,822,0
518,700,411,731,582,731,377,853,668,822,308,853,720,822,462,975,548,975,462,1158,565,1158,480,1310,565,1310,853,0
548,731,411,761,582,731,360,853,634,853,325,914,702,853,480,1005,548,1005,480,1158,565,1127,497,1310,565,1310,883,1
579,731,428,792,582,792,377,883,634,853,342,944,685,914,462,1036,548,1005,480,1158,565,1127,497,1340,548,1340,914,1
609,792,411,822,582,822,360,975,651,914,360,1005,668,944,462,1066,548,1066,480,1219,565,1219,497,1340,548,1340,944,1
609,792,411,853,582,822,360,1005,634,944,360,1036,668,1005,462,1066,548,1066,480,1249,565,1188,497,1340,548,1340,944,1
609,792,411,822,582,822,394,1005,651,1005,377,1066,651,1036,480,1158,548,1127,497,1340,565,1188,497,1340,548,1371,975,1
609,761,411,822,600,822,394,975,634,975,377,1036,651,1036,462,1097,548,1097,462,1127,565,1127,497,1340,548,1340,975,1
579,731,411,792,582,761,394,914,617,944,360,1005,651,1036,462,1066,548,1066,480,1249,582,1158,497,1340,548,1340,914,1
548,700,394,761,600,731,377,914,634,914,342,975,668,1005,462,1036,548,1036,445,1066,565,1127,497,1310,548,1340,883,1
518,670,394,731,600,731,360,883,634,883,308,944,685,944,462,1005,548,975,462,1158,548,1127,480,1310,565,1310,853,0
487,640,394,700,582,700,360,822,634,822,291,914,702,914,445,975,548,975,462,1188,565,1188,480,1280,548,1340,822,0
457,640,394,670,582,670,342,822,651,822,274,853,720,883,445,944,531,914,462,1127,548,1127,480,1280,548,1310,822,0
457,609,394,670,565,670,342,792,651,792,257,822,737,822,445,944,531,914,462,1036,548,1097,480,1249,548,1280,822,0
457,609,394,670,582,670,325,792,668,792,240,822,737,792,445,944,531,944,462,1158,548,1158,480,1249,548,1280,822,0
457,609,394,670,582,670,325,792,651,761,222,792,754,761,445,944,531,944,462,1158,548,1158,480,1249,548,1280,792,0
457,609,394,670,582,670,325,792,668,761,222,792,754,731,445,944,531,944,462,1158,548,1158,480,1249,548,1280,792,0
457,640,394,670,565,670,325,761,651,761,240,792,737,731,445,944,531,944,445,1005,548,1005,462,1249,531,1280,822,0
487,640,394,700,565,670,325,792,651,761,240,792,737,761,445,944,531,944,462,1158,531,1127,462,1249,531,1280,822,0
487,670,394,731,565,700,325,822,651,792,257,822,720,761,445,975,531,975,462,1158,531,1127,462,1280,531,1310,853,0
518,700,394,731,548,731,325,853,634,822,274,822,702,792,445,1005,531,1005,462,1158,531,1188,480,1310,531,1310,883,1
548,731,394,761,548,761,342,883,617,822,291,883,685,822,445,1036,531,1005,462,1158,531,1158,480,1310,531,1340,883,1
609,761,394,792,548,792,360,914,617,883,308,914,668,883,445,1036,514,1036,462,1219,531,1219,480,1340,531,1280,914,1
609,792,394,822,565,822,360,944,617,914,325,975,668,944,445,1097,531,1066,462,1280,531,1219,480,1340,548,1340,944,1
640,792,377,853,565,822,360,975,617,944,325,1005,651,1005,445,1158,531,1127,480,1340,531,1340,480,1340,548,1432,1005,1
609,792,394,822,565,822,342,1005,617,975,325,1036,651,1036,445,1188,531,1188,445,1127,531,1219,480,1340,514,1340,1005,1
579,761,377,822,565,792,342,975,600,944,325,1036,634,1036,445,1097,531,1097,445,1188,531,1158,480,1340,514,1340,944,1
548,731,377,761,565,761,342,944,600,914,325,1005,634,1005,445,1066,514,1066,462,1249,548,1127,462,1310,514,1340,914,1
518,700,377,731,565,731,342,914,617,914,308,975,634,975,428,1036,514,1005,445,1158,548,1127,462,1310,531,1340,883,1
487,670,377,731,565,700,342,853,617,853,291,914,634,944,445,1036,514,1005,445,1066,531,1066,462,1280,531,1310,883,1
457,640,377,700,565,700,325,822,617,822,274,883,651,914,445,975,531,944,462,1158,548,1188,462,1280,548,1310,822,0
457,609,377,670,565,670,325,822,617,792,257,853,668,883,428,914,514,914,445,1097,531,1097,462,1280,548,1280,792,0
426,609,377,670,548,640,308,792,617,761,240,822,685,853,445,914,514,914,445,1097,531,1066,462,1280,548,1249,792,0
426,609,394,640,565,640,308,761,634,761,222,792,720,822,445,914,514,914,445,1097,531,1097,462,1249,548,1249,792,0
426,609,394,640,565,640,308,761,651,761,222,792,737,792,428,914,514,914,445,1097,548,1127,462,1249,548,1249,792,0
426,609,377,670,565,640,308,761,651,761,222,792,737,761,428,914,514,914,445,1066,548,1097,462,1249,548,1249,792,0
457,609,394,670,548,640,308,761,634,761,222,761,737,761,445,914,531,914,445,1097,531,1005,462,1249,548,1280,792,0
457,640,394,670,548,670,308,792,634,761,240,792,737,761,428,944,531,914,445,1097,548,1097,462,1280,548,1280,792,0
487,670,394,700,548,670,325,822,634,792,257,792,720,761,445,944,531,944,445,1127,531,1066,462,1280,548,1280,822,0
518,700,394,731,548,700,325,853,634,822,274,822,702,792,445,975,514,975,445,1127,565,1066,462,1310,548,1310,853,0
548,731,394,761,548,731,325,883,617,853,291,883,668,822,445,1005,514,975,445,1158,565,1097,462,1340,531,1340,883,1
579,761,394,822,548,792,325,914,617,883,308,914,668,853,445,1036,531,1005,445,1188,565,1158,462,1340,531,1340,914,1
609,792,377,822,565,822,342,975,617,914,325,975,651,914,462,1127,531,1127,462,1158,548,1158,480,1340,531,1371,975,1
640,792,394,853,565,822,308,1005,617,944,325,1005,634,975,445,1127,531,1127,445,1158,548,1127,480,1340,531,1340,975,1
609,792,377,853,565,822,325,1005,600,944,325,1036,617,1005,462,1158,531,1158,462,1127,531,1310,480,1340,531,1340,1005,1
609,792,377,822,565,792,342,1005,617,944,325,1036,634,1005,462,1127,531,1097,445,1249,531,1340,480,1340,531,1340,975,1
579,731,377,792,565,761,342,975,617,944,325,1036,634,1005,445,1066,531,1066,445,1158,565,1158,480,1340,531,1340,914,1
518,700,377,761,565,731,342,914,617,914,325,1005,651,975,445,1005,531,1005,445,1158,565,1127,462,1340,531,1340,883,1
487,670,377,731,565,700,342,883,617,853,325,944,651,944,445,975,531,975,445,1066,531,1066,462,1280,548,1310,853,0
457,640,377,700,565,700,342,853,617,822,308,914,668,914,428,944,514,944,445,1127,548,1158,462,1280,548,1310,822,0
457,609,377,670,565,670,342,822,617,792,274,883,685,883,428,914,514,914,445,1127,548,1097,445,1280,548,1280,792,0
426,609,377,670,548,640,308,822,617,761,257,853,702,853,428,914,514,914,445,1127,531,1097,445,1310,548,1280,792,0
426,579,377,640,565,640,325,792,634,761,240,822,720,822,428,914,514,914,445,1097,531,1097,462,1249,548,1280,792,0
426,579,394,640,565,640,308,761,651,761,222,792,737,792,428,914,514,914,445,1097,531,1097,462,1249,548,1280,792,0
426,579,394,640,565,640,308,761,651,731,222,792,754,761,445,914,514,914,445,1097,531,1097,462,1249,548,1280,792,0
426,609,394,640,565,640,308,761,668,761,222,761,754,731,428,914,514,914,445,1127,531,1127,462,1280,531,1280,792,0
457,609,394,670,565,670,308,761,651,761,222,731,754,731,428,944,514,944,445,1127,531,1127,462,1280,531,1310,792,0
487,640,394,670,565,670,308,792,651,761,240,731,737,731,428,944,514,944,445,1158,531,1158,462,1310,531,1310,822,0
487,670,394,731,565,700,325,822,651,792,274,761,737,731,428,975,531,975,445,1158,531,1127,462,1310,531,1310,853,0
518,700,394,761,565,731,325,853,651,822,291,792,720,792,445,1005,531,1005,445,1188,531,1158,462,1340,531,1340,883,1
579,731,394,792,565,761,325,853,651,853,291,822,702,822,428,1036,531,1036,445,1188,548,1127,480,1340,531,1371,914,1
609,792,394,822,565,792,308,914,634,883,308,883,685,853,445,1036,531,1036,445,1158,548,1158,480,1340,531,1340,914,1
640,792,394,822,565,822,325,914,634,914,342,944,668,914,445,1066,514,1036,445,1188,548,1188,480,1371,531,1371,944,1
640,792,394,822,565,822,325,975,617,914,342,1005,651,975,445,1097,514,1097,445,1219,548,1188,480,1371,531,1371,975,1
609,792,394,822,565,822,325,1005,617,944,342,1036,651,1036,445,1097,531,1097,445,1219,548,1188,480,1371,531,1371,975,1
609,761,394,822,565,822,360,1005,617,975,342,1036,634,1036,445,1097,531,1097,445,1219,548,1158,480,1371,531,1371,944,1
579,761,394,792,565,792,360,944,617,975,342,1036,634,1036,445,1066,531,1066,445,1188,548,1188,480,1340,531,1371,944,1
579,731,394,792,565,792,342,914,600,975,325,1036,634,1036,445,1066,531,1066,445,1188,531,1127,480,1340,531,1340,914,1
579,731,394,761,582,792,325,914,600,944,325,1005,634,1005,445,1066,514,1066,445,1097,531,1097,480,1340,531,1340,914,1
548,700,411,761,582,761,342,883,651,883,291,975,720,944,462,1066,531,1066,445,1066,565,1097,480,1310,531,1340,914,1
548,731,411,761,582,761,342,883,651,883,308,944,720,944,462,1066,531,1066,445,1066,565,1097,480,1310,531,1340,914,1
548,731,411,761,582,761,360,883,651,883,291,975,720,944,462,1066,531,1066,445,1066,565,1097,497,1310,531,1340,914,1
548,731,411,761,582,761,342,883,651,883,291,975,720,944,462,1036,531,1066,462,1066,548,1097,497,1310,531,1340,914,1
548,731,411,761,582,761,360,883,651,883,308,975,702,975,462,1036,531,1036,462,1066,548,1066,480,1310,531,1340,914,1
548,731,411,761,582,761,342,883,651,883,308,975,702,975,462,1036,548,1005,462,1097,548,1097,480,1310,531,1340,914,1
579,731,411,792,582,761,342,914,651,914,308,975,702,1005,445,1036,531,1036,462,1097,548,1127,480,1310,531,1340,914,1
579,761,411,792,600,792,360,914,651,944,308,1005,702,1005,445,1066,531,1066,445,1097,548,1127,480,1310,531,1340,944,1
609,761,411,822,582,792,360,944,651,944,325,1005,702,1036,462,1066,548,1066,462,1249,548,1127,497,1340,531,1340,944,1
609,792,411,822,582,822,360,944,651,975,308,1036,702,1036,445,1066,548,1066,462,1280,548,1127,497,1340,548,1340,944,1
609,792,411,822,582,822,360,975,651,975,308,1036,702,1036,445,1066,531,1066,462,1280,548,1219,497,1340,531,1340,944,1
609,792,411,822,582,822,342,975,651,975,308,1036,702,1036,462,1066,531,1066,462,1280,548,1097,480,1340,531,1340,944,1
609,792,411,822,600,822,342,975,651,944,291,1036,702,1005,462,1097,531,1097,462,1280,548,1097,480,1340,531,1340,975,1
579,761,411,792,600,792,342,944,651,944,274,975,737,975,462,1066,531,1066,462,1127,548,1127,480,1340,531,1340,944,1
548,731,411,761,582,761,342,914,651,883,257,944,754,944,445,1066,531,1066,445,1097,565,1127,480,1310,531,1340,914,1
518,700,411,731,582,731,342,853,651,853,257,883,754,883,445,1005,548,975,445,1127,565,1127,480,1340,548,1340,883,1
487,640,411,700,582,700,342,822,668,822,240,853,771,853,462,1005,548,975,462,1219,565,1219,462,1310,565,1310,853,0
